,Stock,Title,Date/Time Published,Source,Url,Relevant Texts,Sentiment Score,Match Score
158,AG,"Insider trading: December 20, 2021",2021-12-20T08:00:00.000000Z,biv.com,https://biv.com/article/2021/12/insider-trading-december-20-2021,"(TSX:SW)... Shares owned: 30,000... Trade date: December 3... Trade total: US$253,500... Trade: Acquisition of 15,000 shares at a price of US$16.90 per share... Insider Todd Olson Anthony, officer... Company: First Majestic Silver Corp.",0.6808,37.865883
159,AGCO,"Whittier Trust Co. of Nevada Inc. Invests $68,000 in AGCO Co. (NYSE:AGCO)",2021-12-24T11:12:45.000000Z,etfdailynews.com,https://etfdailynews.com/news/whittier-trust-co-of-nevada-inc-invests-68000-in-agco-co-nyseagco/,"Whittier Trust Co. of Nevada Inc. purchased a new position in AGCO Co. (NYSE:AGCO) in the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The institutional investor purchased 559 shares of the industrial products company’s stock, valued at approximately $68,000.
Several other large investors have also added to or reduced their stakes in AGCO. First Trust Advisors LP boosted its stake in AGCO by 47.5% during the second quarter. First Trust Advisors LP now owns 176,461 shares of the industrial products company’s stock valued at $23,007,000 after buying an additional 56,861 shares in the last quarter.
Natixis bought a new position in AGCO during the second quarter valued at about $16,702,000. Public Employees Retirement System of Ohio boosted its stake in AGCO by 4.7% during the second quarter.
AGCO Co. has a fifty-two week low of $100.24 and a fifty-two week high of $158.62.... AGCO (NYSE:AGCO) last issued its quarterly earnings data on Thursday, October 28th. The industrial products company reported $2.41 EPS for the quarter, beating the Zacks’ consensus estimate of $1.85 by $0.56.
AGCO had a return on equity of 21.45% and a net margin of 7.01%. The firm’s revenue for the quarter was up 9.1% on a year-over-year basis. During the same quarter in the prior year, the firm posted $2.09 EPS. On average, equities research analysts expect that AGCO Co. will post 9.03 earnings per share for the current fiscal year.
Several brokerages have recently commented on AGCO. Morgan Stanley upped their target price on AGCO from $153.00 to $157.00 and gave the company an “overweight” rating in a report on Thursday, December 9th.
Citigroup reduced their target price on AGCO from $155.00 to $145.00 and set a “buy” rating for the company in a report on Wednesday, November 10th. Deutsche Bank Aktiengesellschaft downgraded AGCO from a “buy” rating to a “hold” rating and reduced their target price for the company from $144.00 to $124.00 in a report on Thursday, December 9th.
Bernstein downgraded AGCO from an “outperform” rating to a “market perform” rating and reduced their target price for the company from $177.00 to $127.00 in a report on Wednesday. Finally, OTR Global downgraded AGCO to a “positive” rating in a report on Tuesday, October 26th.
According to data from MarketBeat.com, AGCO presently has an average rating of “Buy” and a consensus target price of $147.64.... About AGCO... AGCO Corp. engages in the manufacture and distribution of agricultural equipment and related replacement parts.
Want to see what other hedge funds are holding AGCO? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for AGCO Co. (NYSE:AGCO).
Invests $68,000 in AGCO Co. (NYSE:AGCO)",0.223418,83.21593
160,AGCO,"Thursday’s Top Analyst Upgrades and Downgrades: AT&T, Abbott Labs, AMD, Canopy Growth, Eli Lilly and More – 24",2021-12-23T13:42:16.000000Z,247wallst.com,https://247wallst.com/investing/2021/12/23/thursdays-top-analyst-upgrades-and-downgrades-att-abbott-laboratories-advanced-micro-devices-affirm-canopy-growth-cleanspark-eli-lilly-ess-tech-global-payments-luminar-technologies-and-mo/,AGCO Corp. (NYSE: AGCO): Bernstein downgraded the stock to Market Perform from Outperform and slashed the $177 target price to $127. The consensus target is $156.14. The last trade on Wednesday was reported at $114.26.... Atlassian Corp. PLC (NASDAQ: TEAM): KeyBanc Capital Markets resumed coverage with an Overweight rating and a $442 price target.,-0.5267,37.63769
161,AGCO,"Jefferies Likes Small-Caps, Such as Callaway, Dave & Buster's for January",2021-12-22T21:34:41.000000Z,thestreet.com,https://www.thestreet.com/investing/jefferies-small-caps-callaway-january,"The basket includes Agco (AGCO) - Get AGCO Corporation Report, Bloomin’ Brands (BLMN) - Get Bloomin' Brands, Inc. Report, Cambium Networks (CMBM) - Get Cambium Networks Corporation Report, Collegium Pharmaceutical (COLL) - Get Collegium Pharmaceutical, Inc.",0.0,34.71444
162,AGI,"Alamos Gold Inc (AGI): Price Up $0.08 (1.07)% Over Past Day, Down $-0.03 (-0.33)% Over Past Hour",2021-12-30T15:19:28.000000Z,etfdailynews.com,https://etfdailynews.com/news/alamos-gold-inc-agi-price-up-0-08-1-07-over-past-day-down-0-03-0-33-over-past-hour/,"Alamos Gold Inc (AGI): Price Up $0.08 (1.07)% Over Past Day, Down $-0.03 (-0.33)% Over Past Hour",0.0,115.097305
163,AGI,"MainStay VP Natural Resources Portfolio Buys Exxon Mobil Corp, Alcoa Corp, Nutrien, Sells ConocoPhillips, Newmont Corp, Kinross Gold Corp",2021-12-23T18:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1603042/mainstay-vp-natural-resources-portfolio-buys-exxon-mobil-corp-alcoa-corp-nutrien-sells-conocophillips-newmont-corp-kinross-gold-corp,"STEM,... K, CTVA, AGI, CF, ENEL, RRC, MPC, ORSTED, CRK, CDE, NEP, NOVA, VLO, CLH, HES, PXD, AAL, FANG, SSW, MP, STEM, Sold Out: COP, NEM, CVA, CNX, ARRY, NEL, PDOT,... Investment company Current Portfolio ) buys Exxon Mobil Corp, Alcoa Corp, Nutrien, Chesapeake Energy Corp, Schlumberger, sells ConocoPhillips, Newmont Corp, Kinross Gold Corp, Corteva Inc, Alamos
Gold Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, MainStay VP Natural Resources Portfolio.
MainStay VP Natural Resources Portfolio reduced to a holding in Alamos Gold Inc by 88.92%. The sale prices were between $7.01 and $8.39, with an estimated average price of $7.7. The stock is now traded at around $7.540000. The impact to a portfolio due to this sale was -1.49%.",0.331867,31.590763
164,AGI,Exploring Mining Podcast 231 - (TSXV: OTGO) (TSXV: FOR) (Frankfurt: 5QN) (NYSE: AGI) (NYSE: HBM) (NYSE: EXK),2021-12-16T18:25:00.000000Z,investorideas.com,https://www.investorideas.com/news/2021/exploring-mining/12161OTGO-FOR-5QN-AGI-HBM-EXK.asp,"Listen to the podcast:... https://www.investorideas.com/Audio/Podcasts/2021/121621-Mining.mp3... Exploring Mining Podcast 231 - (TSXV: OTGO) (TSXV: FOR) (Frankfurt: 5QN) (NYSE: AGI) (NYSE: HBM) (NYSE: EXK)... SHARE PODCAST:... Listen to Exploring Mining podcast on iTunes Apple podcasts... Listen to Exploring Mining on Spotify... Fortune Bay Corp.
Alamos Gold Inc. (NYSE:AGI) has shared results from its ongoing exploration program on the Lynn Lake Project in Manitoba, Canada. This includes a new greenfields discovery at the Tulune target, indicating broad zones of shallow gold mineralization intersected between the Gordon and MacLellan deposits. John A.
Exploring Mining Podcast 231 - (TSXV: OTGO) (TSXV: FOR) (Frankfurt: 5QN) (NYSE: AGI) (NYSE: HBM) (NYSE: EXK)",0.319067,126.503204
165,AGL,agilon health to Participate in 40th Annual J.P. Morgan Healthcare Conference,2021-12-29T21:01:02.000000Z,marketscreener.com,https://www.marketscreener.com/quote/stock/AGILON-HEALTH-INC-121503933/news/agilon-health-to-Participate-in-40th-Annual-J-P-Morgan-Healthcare-Conference-37437875/,"agilon health, inc. (NYSE: AGL), the company transforming health care for seniors by empowering primary-care physicians to focus on the entire health of their patients, announced that it will participate in the 40th Annual J.P.
About agilon health... agilon health is transforming health care for seniors by empowering primary-care physicians to focus on the entire health of their patients. Through our partnerships and our platform, agilon is leading the nation in creating the system we need – one built on the value of care, not the volume of fees.
For more information about agilon health, visit www.agilonhealth.com and connect with us on Twitter, Instagram, LinkedIn and YouTube.... View source version on businesswire.com: https://www.businesswire.com/news/home/20211229005026/en/
agilon health to Participate in 40th Annual J.P. Morgan Healthcare Conference",0.342225,122.03116
166,AGL,Healthtech stocks are ending 2021 on a down note,2021-12-27T23:59:00.000000Z,vator.tv,https://vator.tv/news/2021-12-27-healthtech-stocks-are-ending-2021-on-a-down-note,"Agilon Health - (trades under AGL) is currently 16.5% up from its IPO... ""agilon health is built for physicians by physicians, as the patient-physician relationship is the cornerstone of care.
According to CNN Money, ""the 9 analysts offering 12-month price forecasts for agilon health Inc have a median target of 35.00, with a high estimate of 44.00 and a low estimate of 30.00. The median estimate represents a +30.35% increase from the last price of 26.85.""",0.27275,17.095324
167,AGL,agilon health (NYSE:AGL) Trading 4.8% Higher,2021-12-20T21:04:45.000000Z,etfdailynews.com,https://etfdailynews.com/news/agilon-health-nyseagl-trading-4-8-higher/,"agilon health, inc. (NYSE:AGL) shot up 4.8% during mid-day trading on Monday . The stock traded as high as $24.46 and last traded at $24.46. 219,757 shares were traded during trading, a decline of 92% from the average session volume of 2,797,683 shares. The stock had previously closed at $23.33.
AGL has been the subject of a number of analyst reports. Truist Securities reduced their price objective on shares of agilon health from $41.00 to $35.00 and set a “buy” rating for the company in a research note on Wednesday, October 13th. Cowen began coverage on shares of agilon health in a research report on Thursday, September 9th.
Jefferies Financial Group began coverage on shares of agilon health in a research report on Wednesday, October 20th. They issued a “buy” rating and a $35.00 price target for the company.
SVB Leerink reduced their price target on shares of agilon health from $37.00 to $35.00 and set an “outperform” rating for the company in a research report on Monday, November 1st.
Finally, Deutsche Bank Aktiengesellschaft reduced their price target on shares of agilon health from $36.00 to $30.00 and set a “buy” rating for the company in a research report on Tuesday, December 14th. One research analyst has rated the stock with a hold rating and twelve have assigned a buy rating to the stock.
agilon health (NYSE:AGL) last released its earnings results on Wednesday, October 27th. The company reported ($0.09) earnings per share (EPS) for the quarter, missing analysts’ consensus estimates of ($0.07) by ($0.02). agilon health had a negative return on equity of 26.63% and a negative net margin of 22.11%.
As a group, equities analysts expect that agilon health, inc. will post -1.03 earnings per share for the current year.... In related news, insider Benjamin Shaker sold 4,685 shares of the firm’s stock in a transaction on Tuesday, November 16th. The shares were sold at an average price of $25.37, for a total value of $118,858.45.
Deutsche Bank AG acquired a new position in agilon health in the 2nd quarter valued at $5,923,000. Qube Research & Technologies Ltd acquired a new position in agilon health in the 2nd quarter valued at $201,000. Russell Investments Group Ltd. acquired a new position in agilon health in the 2nd quarter valued at $2,113,000.
State of Wisconsin Investment Board acquired a new position in agilon health in the 2nd quarter valued at $243,000. Finally, Jennison Associates LLC acquired a new stake in agilon health in the 2nd quarter worth $16,579,000. Institutional investors and hedge funds own 84.55% of the company’s stock.
About agilon health (NYSE:AGL)... agilon health, inc. offers healthcare services for seniors through primary care physicians in the communities of the United States. The company was formerly known as Agilon Health Topco, Inc and changed its name to agilon health, inc. in March 2021.
agilon health (NYSE:AGL) Trading 4.8% Higher",0.384882,178.12404
168,AGNC,AGNC Investment (AGNC) Stock Sinks As Market Gains: What You Should Know,2021-12-29T22:50:20.000000Z,zacks.com,https://www.zacks.com/stock/news/1845196/agnc-investment-agnc-stock-sinks-as-market-gains-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6v1-1845196,AGNC Investment (AGNC) Stock Sinks As Market Gains: What You Should Know,0.34,75.55901
169,AGNC,AGNC Investment (AGNC) Stock Sinks As Market Gains: What You Should Know,2021-12-29T22:50:20.000000Z,entrepreneur.com,https://www.entrepreneur.com/article/410713,"AGNC Investment (AGNC) closed at $15.39 in the latest trading session, marking a -0.65% move from the prior day. This change lagged the S&P 500's 0.14% gain on the day. At the same time, the Dow added 0.25%, and the tech-heavy Nasdaq lost 0.34%.
Wall Street will be looking for positivity from AGNC Investment as it approaches its next earnings report date. On that day, AGNC Investment is projected to report earnings of $0.67 per share, which would represent a year-over-year decline of 10.67%.
It is also important to note the recent changes to analyst estimates for AGNC Investment. Recent revisions tend to reflect the latest near-term business trends. As a result, we can interpret positive estimate revisions as a good sign for the company's business outlook.
AGNC Investment currently has a Zacks Rank of #2 (Buy).... Digging into valuation, AGNC Investment currently has a Forward P/E ratio of 5.28. Its industry sports an average Forward P/E of 9.1, so we one might conclude that AGNC Investment is trading at a discount comparatively.... The REIT and Equity Trust industry is part of the Finance sector.
Click to get this free report... ... AGNC Investment Corp. (AGNC): Free Stock Analysis Report... ... To read this article on Zacks.com click here.
AGNC Investment (AGNC) Stock Sinks As Market Gains: What You Should Know",0.468883,91.35341
170,AGNC,"DoubleLine Funds Trust Buys AGNC Investment Corp, KraneShares Global Carbon Strategy ETF, Sells Voya Prime Rate Trust",2021-12-28T07:38:03.000000Z,gurufocus.com,https://www.gurufocus.com/news/1604450/read,"New Purchases: AGNC, KRBN,... AGNC, KRBN, Reduced Positions: BRW,... Investment company DoubleLine Funds Trust Current Portfolio ) buys AGNC Investment Corp, KraneShares Global Carbon Strategy ETF, sells Voya Prime Rate Trust during the 3-months ended 2021Q3, according to the most recent filings of the investment company, DoubleLine Funds Trust.
AGNC Investment Corp (AGNC) - 37,000 shares, 11.62% of the total portfolio. New Position iShares MSCI Canada ETF (EWC) - 14,500 shares, 10.48% of the total portfolio.... DoubleLine Funds Trust initiated holding in AGNC Investment Corp. The purchase prices were between $15.74 and $17.01, with an estimated average price of $16.21.
DoubleLine Funds Trust Buys AGNC Investment Corp, KraneShares Global Carbon Strategy ETF, Sells Voya Prime Rate Trust",0.8029,119.595856
171,AGO,Is Arconic Corporation (ARNC) A Good Stock To Buy?,2021-12-12T04:03:54.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/is-arconic-corporation-arnc-a-good-stock-to-buy-1014347/,"(NASDAQ:ITRI), Assured Guaranty Ltd. (NYSE:AGO), and Skyline Champion Corporation (NYSE:SKY). All of these stocks’ market caps resemble ARNC’s market cap.",0.5994,40.397095
172,AGO,Top 10 Stock Picks of Lawrence Kam’s Sonic Capital,2021-11-23T10:41:19.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/top-10-stock-picks-of-lawrence-kams-sonic-capital-1004259/,"(NYSE: FUN) and Assured Guaranty Ltd. (NYSE: AGO), Sonic Capital also held significant shares of US Foods Holding Corp. (NYSE: USFD), United States Steel Corporation (NYSE: X), and Citigroup Inc. (NYSE: C) by the end of the third quarter of 2021.... 9. Assured Guaranty Ltd.
(NYSE: AGO... Sonic Capital’s Stake Value: $7.022 million... Percentage of Sonic Capital’s 13F Portfolio: 3.96%... Number of Hedge Fund Holders as of Q3 2021: 11... Sonic Capital held 150,000 shares of the company as of Q3 2021, which have a combined worth of over $7 million.
On November 4, Assured Guaranty Ltd. (NYSE: AGO) reported its earnings for Q3 2021. The company announced a revenue of $190 million, which missed estimates by $22.2 million.... 8.
Like Spirit Airlines Incorporated (NASDAQ: SAVE), AMC Entertainment Holdings Inc (NYSE: AMC), and Assured Guaranty Ltd. (NYSE: AGO), Sonic Capital also held shares of noteworthy companies such as US Foods Holding Corp. (NYSE: USFD), United States Steel Corporation (NYSE: X), and Citigroup Inc. (NYSE: C) by the end of the third quarter of 2021.",0.4949,77.40778
173,AGO,"Seaport Global Asset Management Llc Buys Enovix Corp, AFC Gamma Inc, Chicken Soup for the Soul Entertainment Inc, Sells Yunji Inc, Lithium Americas Corp, Coliseum Acquisition Corp",2021-11-22T22:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1580301/seaport-global-asset-management-llc-buys-enovix-corp-afc-gamma-inc-chicken-soup-for-the-soul-entertainment-inc-sells-yunji-inc-lithium-americas-corp-coliseum-acquisition-corp,"Shares reduced by 1.55% Assured Guaranty Ltd (AGO) - 56,900 shares, 6.68% of the total portfolio. Shares added by 9.63% Lee Enterprises Inc (LEE) - 107,404 shares, 6.09% of the total portfolio. Shares added by 3.77%... Seaport Global Asset Management Llc initiated holding in Enovix Corp.",0.8885,26.533272
174,AGR,PNM Appeals Rejection of Plan to Exit Four Corners Coal Plant,2021-12-22T22:12:03.000000Z,marketscreener.com,https://www.marketscreener.com/quote/stock/PNM-RESOURCES-INC-14072/news/PNM-Appeals-Rejection-of-Plan-to-Exit-Four-Corners-Coal-Plant-37400866/,"Additionally, there are risks and uncertainties in connection with the proposed acquisition of us by AVANGRID which may adversely affect our business, future opportunities, employees and common stock, including without limitation, (i) the expected timing and likelihood of completion of the pending Merger, including the timing, receipt and terms and",-0.3288,15.867699
175,AGR,"Doral LLC Acquired a 150 MW Solar Development Project in Macon County, Ga.",2021-12-22T06:10:37.000000Z,startup365.fr,https://www.startup365.fr/doral-llc-acquired-a-150-mw-solar-development-project-in-macon-county-ga/,"1,600 acres under long term leases with local landowners and has a signed interconnection agreement with Georgia Power... Once complete, the project will produce enough electricity to power approximately 36,000 US households... PHILADELPHIA–(BUSINESS WIRE)–Doral Renewables LLC (“Doral”) announced today that it has acquired Brenneman Solar Project from AVANGRID
, Inc.
“Doral is thrilled to finish the work started by Avangrid by constructing and operating the Brenneman project. When completed, the Project will provide important income stability and diversification to the local farming community.",,29.16375
176,AGR,"FY2023 EPS Estimates for Avangrid, Inc. (NYSE:AGR) Increased by KeyCorp",2021-12-21T06:42:46.000000Z,etfdailynews.com,https://etfdailynews.com/news/fy2023-eps-estimates-for-avangrid-inc-nyseagr-increased-by-keycorp/,"Avangrid, Inc. (NYSE:AGR) – Research analysts at KeyCorp lifted their FY2023 earnings per share (EPS) estimates for Avangrid in a report released on Thursday, December 16th. KeyCorp analyst S. Karp now expects that the utilities provider will post earnings of $2.14 per share for the year, up from their prior estimate of $2.05.
TheStreet lowered shares of Avangrid from a “b” rating to a “c+” rating in a report on Friday, November 19th. Mizuho cut their price target on shares of Avangrid from $53.00 to $48.00 and set a “neutral” rating on the stock in a research note on Friday, December 10th.
Avangrid has a 12-month low of $44.02 and a 12-month high of $55.57. The company’s 50-day moving average price is $51.02 and its 200 day moving average price is $52.03. The company has a current ratio of 1.17, a quick ratio of 1.06 and a debt-to-equity ratio of 0.38.
Avangrid (NYSE:AGR) last announced its quarterly earnings results on Monday, October 25th. The utilities provider reported $0.34 earnings per share for the quarter, beating the consensus estimate of $0.29 by $0.05. The firm had revenue of $1.60 billion for the quarter, compared to analysts’ expectations of $1.55 billion.
Vanguard Group Inc. boosted its holdings in shares of Avangrid by 24.0% in the second quarter. Vanguard Group Inc. now owns 7,165,447 shares of the utilities provider’s stock valued at $368,518,000 after acquiring an additional 1,388,767 shares during the period.
Victory Capital Management Inc. raised its stake in shares of Avangrid by 1,755.8% during the third quarter. Victory Capital Management Inc. now owns 457,075 shares of the utilities provider’s stock worth $22,214,000 after purchasing an additional 432,446 shares during the last quarter.
First Trust Advisors LP raised its stake in shares of Avangrid by 23.0% during the second quarter. First Trust Advisors LP now owns 1,677,936 shares of the utilities provider’s stock worth $86,296,000 after purchasing an additional 313,371 shares during the last quarter.
Invesco Ltd. raised its stake in shares of Avangrid by 144.4% during the second quarter. Invesco Ltd. now owns 521,534 shares of the utilities provider’s stock worth $26,822,000 after purchasing an additional 308,114 shares during the last quarter.
Finally, Prudential Financial Inc. raised its stake in shares of Avangrid by 421.2% during the second quarter.
Avangrid Company Profile... Avangrid, Inc engages in the energy transmission and gas distribution. It operates through the following segments: Networks, Renewables, and Other. The Networks segment includes energy transmission and distribution, electric transmission, and gas distribution activities.
FY2023 EPS Estimates for Avangrid, Inc. (NYSE:AGR) Increased by KeyCorp",0.433682,156.1235
177,AGTI,Should I Avoid Magellan Health Inc (MGLN)?,2021-12-11T23:53:26.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/should-i-avoid-magellan-health-inc-mgln-1013629/,"We will take a look at Agiliti Inc. (NYSE:AGTI), The St. Joe Company (NYSE:JOE), Fortress Transprtn and Infr Investrs LLC (NYSE:FTAI), RLJ Lodging Trust (NYSE:RLJ), HeadHunter Group PLC (NASDAQ:HHR), Microvast Holdings Inc. (NASDAQ:MVST), and Moog Inc (NYSE:MOG). This group of stocks’ market valuations resemble MGLN’s market valuation.
Ticker No of HFs with positions Total Value of HF Positions (x1000) Change in HF Position AGTI 6 41160 -3 JOE 17 1142433 2 FTAI 17 141594 2 RLJ 16 73417 -1 HHR 9 49049 -5 MVST 19 184938 11 MOG 16 149575 -3 Average 14.3 254595 0.4... View table here if you experience formatting issues.
On the other hand Agiliti Inc. (NYSE:AGTI) is the least popular one with only 6 bullish hedge fund positions. Compared to these stocks Magellan Health Inc (NASDAQ:MGLN) is more popular among hedge funds. Our overall hedge fund sentiment score for MGLN is 78.5.",0.388567,57.321053
178,AGTI,"Agiliti Inc (AGTI) CEO Thomas J Leonard Sold $619,200 of Shares",2021-12-03T14:15:05.000000Z,gurufocus.com,https://www.gurufocus.com/news/1588327/read,"CEO of Agiliti Inc (30-Year Financial, Insider Trades) Thomas J Leonard (insider trades) sold 30,000 shares of AGTI on 11/30/2021 at an average price of $20.64 a share. The total sale was $619,200.... For the complete insider trading history of AGTI, click here
Agiliti Inc (AGTI) CEO Thomas J Leonard Sold $619,200 of Shares",0.41135,158.91855
179,AGTI,"Agiliti Inc (AGTI) CEO Thomas J Leonard Sold $619,200 of Shares",2021-12-03T14:15:05.000000Z,gurufocus.com,https://www.gurufocus.com/news/1588327/agiliti-inc-agti-ceo-thomas-j-leonard-sold-619200-of-shares,"CEO of Agiliti Inc (30-Year Financial, Insider Trades) Thomas J Leonard (insider trades) sold 30,000 shares of AGTI on 11/30/2021 at an average price of $20.64 a share. The total sale was $619,200.... For the complete insider trading history of AGTI, click here
Agiliti Inc (AGTI) CEO Thomas J Leonard Sold $619,200 of Shares",0.41135,158.91855
180,AHCO,"Lifshitz Law Firm, P.C. Announces Investigations of AdaptHealth Corp. (NASDAQCM: AHCO), Coinbase Global, Inc. (NASDAQGS: COIN), CorMedix Inc. (NASDAQGM: CRMD), and Piedmont Lithium Inc. (NASDAQ: PLL)",2021-12-23T18:01:00.000000Z,globenewswire.com,https://www.globenewswire.com/news-release/2021/12/23/2357542/0/en/Lifshitz-Law-Firm-P-C-Announces-Investigations-of-AdaptHealth-Corp-NASDAQCM-AHCO-Coinbase-Global-Inc-NASDAQGS-COIN-CorMedix-Inc-NASDAQGM-CRMD-and-Piedmont-Lithium-Inc-NASDAQ-PLL.html,"NEW YORK, Dec. 23, 2021 (GLOBE NEWSWIRE) --... AdaptHealth Corp.
(NASDAQCM: AHCO)... Lifshitz Law Firm, P.C. announces that a class action complaint was filed against AdaptHealth alleging Defendants made false and/or misleading statements and/or failed to disclose that: (i) AdaptHealth had misrepresented its organic growth trajectory by retroactively inflating past organic growth numbers without disclosing the changes
If you are an AdaptHealth investor, and would like additional information about our investigation, please complete the Information Request Form or contact Joshua Lifshitz, Esq. by telephone at (516)493-9780 or e-mail at info@jlclasslaw.com.... Coinbase Global, Inc.
Announces Investigations of AdaptHealth Corp. (NASDAQCM: AHCO), Coinbase Global, Inc. (NASDAQGS: COIN), CorMedix Inc. (NASDAQGM: CRMD), and Piedmont Lithium Inc. (NASDAQ: PLL)",0.031775,85.69133
181,AHCO,"Putnam Funds Trust Buys Definitive Healthcare Corp, F45 Training Holdings Inc, RBC Bearings Inc, Sells ABM Industries Inc, II-VI Inc, InMode",2021-12-18T07:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1599367/read,", KNSL,... INMD, BCO, AZTA, SITE, RGEN, CABO, PHR, PLNT, KNSL, Sold Out: ABM, IIVI, AHCO, TGTX, CHUY, MSGS, LSPD, ATIP, ROG, SRI,... Investment company Putnam Funds Trust Current Portfolio ) buys Definitive Healthcare Corp, F45 Training Holdings Inc, RBC Bearings Inc, Cytokinetics Inc, The Beauty Health Co, sells ABM Industries Inc, II-VI Inc, InMode, AdaptHealth
Corp, TG Therapeutics Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Putnam Funds Trust.
Putnam Funds Trust sold out a holding in AdaptHealth Corp. The sale prices were between $21.49 and $27.46, with an estimated average price of $24.23.... Putnam Funds Trust sold out a holding in TG Therapeutics Inc. The sale prices were between $21.78 and $40.45, with an estimated average price of $31.07.",0.690667,29.30789
182,AHCO,"Rubric Capital Management LP Buys Ferroglobe PLC, AdaptHealth Corp, CF Industries Holdings Inc, Sells Kraton Corp, , Tronox Holdings PLC",2021-12-17T05:38:04.000000Z,gurufocus.com,https://www.gurufocus.com/news/1598588/rubric-capital-management-lp-buys-ferroglobe-plc-adapthealth-corp-cf-industries-holdings-inc-sells-kraton-corp--tronox-holdings-plc,"XPER, LORL, MREO, HSC, VINC, IDCC, CCO, PLYA, AIR, ALLY, GLNG, PTVE, COLL, KURA, KDNY, NAUT, BGCP, FREE, KOP, TXMD, ATRS, QSI, ADV, Reduced Positions: OCUL, HMHC, KPTI, ARNC, OMF,... OCUL, HMHC, KPTI, ARNC, OMF, Sold Out: KRA, CHMA, TROX, TTMI, BPOP, FBP, SC, MORF, SBBP, UEPS, MARA, MVIS,... Investment company Current Portfolio ) buys Ferroglobe PLC, AdaptHealth
Corp, CF Industries Holdings Inc, Amryt Pharma PLC, Radius Health Inc, sells Kraton Corp, , Tronox Holdings PLC, TTM Technologies Inc, Popular Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Rubric Capital Management LP.
Shares added by 12.53%... Rubric Capital Management LP initiated holding in AdaptHealth Corp. The purchase prices were between $21.49 and $27.46, with an estimated average price of $24.23. The stock is now traded at around $20.180000. The impact to a portfolio due to this purchase was 1.5%. The holding were 2,300,000 shares as of 2021-09-30.
Rubric Capital Management LP Buys Ferroglobe PLC, AdaptHealth Corp, CF Industries Holdings Inc, Sells Kraton Corp, , Tronox Holdings PLC",0.3912,81.08788
183,AI,The 3 Top AI Companies to Invest In,2021-12-28T21:32:10.000000Z,investmentu.com,https://investmentu.com/ai-companies-to-invest-in/,"AI Companies to Invest In No. 1 C3.AI (NYSE: AI)... Both Nvidia and Amazon use artificial intelligence in a wide range of ways. However, they also both have tons of other business lines. C3.AI, on the other hand, operates exclusively in AI. This makes it one of the top AI companies to invest in when it comes to a pure-play AI stock.
If you’re not familiar, C3.AI essentially offers AI-as-a-service. It helps the most complex organizations in the world operate more efficiently. This means streamlining supply chains, improving employee safety, and optimizing business practices. It currently has 4.8 million AI models in use by other companies.
In this sense, C3.AI helps executives make more informed decisions.... C3.AI has been losing money since going public in late 2019. In 2021, its net losses have been widening every single quarter. This is most likely why its stock is down over 70% so far in 2021.
Land And Expand... Notably, C3.AI now works with 104 customers. This represents a 64% year-over-year increase. C3.AI isn’t working with Mom-and-Pop shops either. Its clients include Sunoco, Raytheon, and the U.S. Department of Defense. These are Big Fish that have even bigger budgets.
Right now, C3.AI needs to keep getting its foot in the door at major organizations. Once a contract is signed, there is plenty of opportunity to provide a valuable service. If the value is there, it’s likely that these businesses will have no problem signing larger contracts later on. This strategy is sometimes called “Land and Expand.”
C3.AI has already done this successfully. In Q2 FY2022, C3.AI expanded its contract with Baker Hughes in terms of both length and size. This was the second time restructuring the contract. Each restructuring means more guaranteed future revenue for C3.AI.
If it can do this successfully, C3.AI will continue to be one of the top AI companies to invest in.... C3.AI just recently went public in late 2020. Since then, this AI stock is down over 70%.... I hope that you’ve found this article valuable when it comes to learning the three top AI companies to invest in.",0.443757,28.361202
184,AI,Jim Cramer Believes These Stocks Are 'Terrific',2021-12-23T12:45:11.000000Z,markets.businessinsider.com,https://markets.businessinsider.com/news/stocks/jim-cramer-believes-these-stocks-are-terrific-1031063933,"Cramer said he doesn’t like companies that are not making money, when asked about C3.ai, Inc. (NYSE:AI). ""The only one that’s not making money that I really like is Snowflake,"" he added.... The Mad Money host recommended buying more of The Trade Desk, Inc. (NASDAQ:TTD) and believes it is a ""terrific company.""",0.7152,46.484653
185,AI,5 Red Flags for Palantir's Future,2021-12-23T11:25:00.000000Z,fool.com,https://www.fool.com/investing/2021/12/23/5-red-flags-for-palantirs-future/,"For example, C3.ai (NYSE:AI), which provides AI algorithms to government and large enterprise customers, expects to generate 35%-36% sales growth this year -- but its stock trades at just 13 times that forecast.... 5.",0.2023,18.85561
